label	term	score	rank
PMID_37761890_12__it-prompt.txt	Sindrome dell'X fragile	1.0	1
PMID_37761890_12__it-prompt.txt	Sindrome di Rett	0.5	2
PMID_37761890_12__it-prompt.txt	Sindrome di Prader-Willi	0.3333333333333333	3
PMID_37761890_12__it-prompt.txt	Sindrome di Angelman	0.25	4
PMID_37761890_12__it-prompt.txt	Sindrome di Williams	0.2	5
PMID_37761890_12__it-prompt.txt	Sindrome di Down	0.16666666666666666	6
PMID_36745799_V_13_it-prompt.txt	Distrofia muscolare dei cingoli tipo 2A (calpainaopatia)	1.0	1
PMID_36745799_V_13_it-prompt.txt	Malattia di Gowers-Laing (Distrofia muscolare ereditaria posteriore)	0.5	2
PMID_36745799_V_13_it-prompt.txt	Distrofia muscolare di Becker	0.3333333333333333	3
PMID_36745799_V_13_it-prompt.txt	Miopatia infiammatoria necrotizzante	0.25	4
PMID_36745799_V_13_it-prompt.txt	Miopatia metabolica (ad esempio, deficit di carnitina palmitoiltransferasi II)	0.2	5
PMID_36745799_V_13_it-prompt.txt	Malattia di Pompe ad esordio tardivo	0.16666666666666666	6
PMID_37962958_26_it-prompt.txt	Sindrome di Smith-Magenis	1.0	1
PMID_37962958_26_it-prompt.txt	Sindrome di Kabuki	0.5	2
PMID_37962958_26_it-prompt.txt	Sindrome di Noonan	0.3333333333333333	3
PMID_37962958_26_it-prompt.txt	Sindrome di Williams	0.25	4
PMID_37962958_26_it-prompt.txt	Sindrome di Angelman	0.2	5
STX_29023665_No_ID_1_it-prompt.txt	Sindrome di Rett	1.0	1
STX_29023665_No_ID_1_it-prompt.txt	Sindrome di Angelman	0.5	2
STX_29023665_No_ID_1_it-prompt.txt	Sindrome di Prader-Willi	0.3333333333333333	3
STX_29023665_No_ID_1_it-prompt.txt	Sindrome di Pitt-Hopkins	0.25	4
STX_29023665_No_ID_1_it-prompt.txt	Sindrome di Smith-Magenis	0.2	5
PMID_29127725_Patient_2_it-prompt.txt	Sindrome di Smith-Lemli-Opitz	1.0	1
PMID_29127725_Patient_2_it-prompt.txt	MONDO:0008287	0.5	2
PMID_29127725_Patient_2_it-prompt.txt	Sindrome di Joubert	0.3333333333333333	3
PMID_29127725_Patient_2_it-prompt.txt	Sindrome di Meckel-Gruber	0.25	4
PMID_29127725_Patient_2_it-prompt.txt	Sindrome di Bardet-Biedl	0.2	5
PMID_10077612_Family_B_III_2_it-prompt.txt	Sindrome di Roberts	1.0	1
PMID_10077612_Family_B_III_2_it-prompt.txt	Sindrome di Holt-Oram	0.5	2
PMID_10077612_Family_B_III_2_it-prompt.txt	MONDO:0010121	0.3333333333333333	3
PMID_10077612_Family_B_III_2_it-prompt.txt	Sindrome di Adam Oliver	0.25	4
PMID_10077612_Family_B_III_2_it-prompt.txt	Sindrome di Cornelia de Lange	0.2	5
PMID_33731876_fam402_it-prompt.txt	Paralisi cerebrale infantile	1.0	1
PMID_33731876_fam402_it-prompt.txt	Sindrome di Rett	0.5	2
PMID_33731876_fam402_it-prompt.txt	Sindrome di Angelman	0.3333333333333333	3
PMID_33731876_fam402_it-prompt.txt	Disturbo dello spettro autistico associato a disabilità intellettiva	0.25	4
PMID_33731876_fam402_it-prompt.txt	Sindrome di Lennox-Gastaut	0.2	5
PMID_35112411_35112411_P2_it-prompt.txt	Atassia-telangiectasia	1.0	1
PMID_35112411_35112411_P2_it-prompt.txt	Sindrome di Angelman	0.5	2
PMID_35112411_35112411_P2_it-prompt.txt	Malattia di Huntington (variante giovanile)	0.3333333333333333	3
PMID_35112411_35112411_P2_it-prompt.txt	Sindrome di Rett	0.25	4
PMID_35112411_35112411_P2_it-prompt.txt	Distrofia muscolare di Duchenne (anche se il tremore è meno comune)	0.2	5
PMID_35112411_35112411_P2_it-prompt.txt	Sindrome dell'X fragile	0.16666666666666666	6
PMID_35047834_Individual_3_1_it-prompt.txt	Sindrome di Rett	1.0	1
PMID_35047834_Individual_3_1_it-prompt.txt	Sindrome di Angelman	0.5	2
PMID_35047834_Individual_3_1_it-prompt.txt	Sindrome di Prader-Willi	0.3333333333333333	3
PMID_35047834_Individual_3_1_it-prompt.txt	Malattia di Pompe	0.25	4
PMID_35047834_Individual_3_1_it-prompt.txt	Distrofia muscolare di Duchenne	0.2	5
PMID_21217753_Fam_1_IV_9_it-prompt.txt	Sindrome di Ehlers-Danlos, tipo classico	1.0	1
PMID_21217753_Fam_1_IV_9_it-prompt.txt	MONDO:0016175	0.5	2
PMID_21217753_Fam_1_IV_9_it-prompt.txt	Sindrome di Marfan (meno probabile, ma includiamo visto il coinvolgimento del tessuto connettivo)	0.3333333333333333	3
PMID_21217753_Fam_1_IV_9_it-prompt.txt	Sindrome di Loeys-Dietz (meno probabile per l'assenza di alcune caratteristiche tipiche)	0.25	4
PMID_21217753_Fam_1_IV_9_it-prompt.txt	Sindrome di Stickler	0.2	5
PMID_32431071_Family_2_IV_2_it-prompt.txt	Sindrome di Smith-Magenis	1.0	1
PMID_32431071_Family_2_IV_2_it-prompt.txt	Sindrome di Prader-Willi	0.5	2
PMID_32431071_Family_2_IV_2_it-prompt.txt	Sindrome di Angelman	0.3333333333333333	3
PMID_32431071_Family_2_IV_2_it-prompt.txt	Sindrome di Williams	0.25	4
PMID_32431071_Family_2_IV_2_it-prompt.txt	Sindrome di Rubinstein-Taybi	0.2	5
PMID_21683322_24_it-prompt.txt	Sindrome di Cornelia de Lange	1.0	1
PMID_21683322_24_it-prompt.txt	Sindrome di Noonan	0.5	2
PMID_21683322_24_it-prompt.txt	Acrodysostosi	0.3333333333333333	3
PMID_21683322_24_it-prompt.txt	Mucopolisaccaridosi tipo I (Sindrome di Hurler)	0.25	4
PMID_21683322_24_it-prompt.txt	Sindrome di Turner	0.2	5
PMID_36553465_P19_it-prompt.txt	Albinismo oculocutaneo	1.0	1
PMID_36553465_P19_it-prompt.txt	Sindrome di Waardenburg	0.5	2
PMID_36553465_P19_it-prompt.txt	Sindrome di Hermansky-Pudlak	0.3333333333333333	3
PMID_36553465_P19_it-prompt.txt	Sindrome di Chediak-Higashi	0.25	4
PMID_20074988__20074988_P6_it-prompt.txt	Sindrome di Zellweger	1.0	1
PMID_20074988__20074988_P6_it-prompt.txt	Sindrome di Leigh	0.5	2
PMID_20074988__20074988_P6_it-prompt.txt	Malattia di Niemann-Pick tipo C	0.3333333333333333	3
PMID_20074988__20074988_P6_it-prompt.txt	Deficit di piruvato deidrogenasi	0.25	4
PMID_20074988__20074988_P6_it-prompt.txt	Malattia di Menkes	0.2	5
PMID_33731876_fam361_it-prompt.txt	Sindrome di Angelman	1.0	1
PMID_33731876_fam361_it-prompt.txt	Sindrome di Rett (forma atipica senza epilessia)	0.5	2
PMID_33731876_fam361_it-prompt.txt	Sindrome di Smith-Magenis	0.3333333333333333	3
PMID_33731876_fam361_it-prompt.txt	Sindrome dell'X fragile	0.25	4
PMID_27250695_Family_11_patient_15_it-prompt.txt	Sindrome di Rett	1.0	1
PMID_27250695_Family_11_patient_15_it-prompt.txt	Sindrome di Silver-Russell	0.5	2
PMID_27250695_Family_11_patient_15_it-prompt.txt	Sindrome di Cri du chat	0.3333333333333333	3
PMID_27250695_Family_11_patient_15_it-prompt.txt	Sindrome di Williams	0.25	4
PMID_27250695_Family_11_patient_15_it-prompt.txt	Sindrome di Cornelia de Lange	0.2	5
PMID_22150416_Patient_2_it-prompt.txt	Malattia di Crouzon con acantosi nigricans	1.0	1
PMID_22150416_Patient_2_it-prompt.txt	Sindrome di Apert	0.5	2
PMID_22150416_Patient_2_it-prompt.txt	Displasia frontometafisaria	0.3333333333333333	3
PMID_22150416_Patient_2_it-prompt.txt	Sindrome di Cherubismo	0.25	4
PMID_22150416_Patient_2_it-prompt.txt	Displasia craniofrontale	0.2	5
PMID_25868664_Family_18_Case_20_it-prompt.txt	Sindrome di Leigh	1.0	1
PMID_25868664_Family_18_Case_20_it-prompt.txt	Malattia di Pompe (Glicogenosi di tipo II)	0.5	2
PMID_25868664_Family_18_Case_20_it-prompt.txt	Deficit di piruvato deidrogenasi	0.3333333333333333	3
PMID_25868664_Family_18_Case_20_it-prompt.txt	Aciduria lattica congenita	0.25	4
PMID_25868664_Family_18_Case_20_it-prompt.txt	Deficit del complesso della catena respiratoria mitocondriale	0.2	5
PMID_37850357_Case_2_it-prompt.txt	Sindrome di Jacobsen	1.0	1
PMID_37850357_Case_2_it-prompt.txt	Sindrome di Noonan	0.5	2
