label	term	score	rank
PMID_28503313_patient_en-prompt.txt	MONDO:0010035	1.0	1
PMID_28503313_patient_en-prompt.txt	MONDO:0018479	0.5	2
PMID_28503313_patient_en-prompt.txt	MONDO:0019154	0.3333333333333333	3
PMID_28503313_patient_en-prompt.txt	5-alpha-reductase deficiency	0.25	4
PMID_28503313_patient_en-prompt.txt	MONDO:0007251	0.2	5
PMID_20089953_Patient_III_4_en-prompt.txt	MONDO:0019019	1.0	1
PMID_20089953_Patient_III_4_en-prompt.txt	MONDO:0009948	0.5	2
PMID_20089953_Patient_III_4_en-prompt.txt	MONDO:0020066	0.3333333333333333	3
PMID_20089953_Patient_III_4_en-prompt.txt	MONDO:0009394	0.25	4
PMID_20089953_Patient_III_4_en-prompt.txt	MONDO:0019409	0.2	5
PMID_30249733_Case_presentation_en-prompt.txt	MONDO:0019188	1.0	1
PMID_30249733_Case_presentation_en-prompt.txt	MONDO:0007843	0.5	2
PMID_30249733_Case_presentation_en-prompt.txt	MONDO:0007522	0.3333333333333333	3
PMID_30249733_Case_presentation_en-prompt.txt	MONDO:0018997	0.25	4
PMID_30249733_Case_presentation_en-prompt.txt	MONDO:0016033	0.2	5
PMID_27180139_case_1_en-prompt.txt	MONDO:0007943	1.0	1
PMID_27180139_case_1_en-prompt.txt	MONDO:0007843	0.5	2
PMID_27180139_case_1_en-prompt.txt	MONDO:0015452	0.3333333333333333	3
PMID_27180139_case_1_en-prompt.txt	MONDO:0007029	0.25	4
PMID_27180139_case_1_en-prompt.txt	MONDO:0015229	0.2	5
PMID_15673476_proband_en-prompt.txt	MONDO:0004691	1.0	1
PMID_15673476_proband_en-prompt.txt	MONDO:0015988	0.5	2
PMID_15673476_proband_en-prompt.txt	MONDO:0013128	0.3333333333333333	3
PMID_15673476_proband_en-prompt.txt	MONDO:0013199	0.25	4
PMID_23562786_patient_en-prompt.txt	MONDO:0008322	1.0	1
PMID_23562786_patient_en-prompt.txt	MONDO:0016648	0.5	2
PMID_23562786_patient_en-prompt.txt	MONDO:0007793	0.3333333333333333	3
PMID_23562786_patient_en-prompt.txt	MONDO:0008471	0.25	4
PMID_30046498_proband_en-prompt.txt	MONDO:0007318	1.0	1
PMID_30046498_proband_en-prompt.txt	MONDO:0008867	0.5	2
PMID_30046498_proband_en-prompt.txt	MONDO:0015762	0.3333333333333333	3
PMID_30046498_proband_en-prompt.txt	MONDO:0008966	0.25	4
PMID_30046498_proband_en-prompt.txt	MONDO:0009380	0.2	5
PMID_30012084_older_sister_en-prompt.txt	MONDO:0019019	1.0	1
PMID_30012084_older_sister_en-prompt.txt	MONDO:0019026	0.5	2
PMID_30012084_older_sister_en-prompt.txt	MONDO:0017195	0.3333333333333333	3
PMID_30012084_older_sister_en-prompt.txt	MONDO:0019409	0.25	4
PMID_25163805_proposita_en-prompt.txt	MONDO:0017314	1.0	1
PMID_25163805_proposita_en-prompt.txt	MONDO:0007947	0.5	2
PMID_25163805_proposita_en-prompt.txt	MONDO:0018954	0.3333333333333333	3
PMID_25163805_proposita_en-prompt.txt	MONDO:0007522	0.25	4
PMID_25163805_proposita_en-prompt.txt	MONDO:0019354	0.2	5
PMID_24239060_index_patient_II_2_en-prompt.txt	MONDO:0015753	1.0	1
PMID_24239060_index_patient_II_2_en-prompt.txt	MONDO:0018958	0.5	2
PMID_24239060_index_patient_II_2_en-prompt.txt	MONDO:0009711	0.3333333333333333	3
PMID_24239060_index_patient_II_2_en-prompt.txt	MONDO:0007294	0.25	4
PMID_24239060_index_patient_II_2_en-prompt.txt	MONDO:0008056	0.2	5
PMID_28327087_Patient_II_1_en-prompt.txt	MONDO:0018975	1.0	1
PMID_28327087_Patient_II_1_en-prompt.txt	MONDO:0019064	0.5	2
PMID_28327087_Patient_II_1_en-prompt.txt	MONDO:0019046	0.3333333333333333	3
PMID_28327087_Patient_II_1_en-prompt.txt	MONDO:0010714	0.25	4
PMID_28327087_Patient_II_1_en-prompt.txt	Cerebral Palsy (incorrect initial diagnosis, included for consideration despite unlikely genetic basis in context)	0.2	5
PMID_28327087_Patient_II_1_en-prompt.txt	MONDO:0008612	0.16666666666666666	6
PMID_30034812_patient_en-prompt.txt	MONDO:0007542	1.0	1
PMID_30034812_patient_en-prompt.txt	MONDO:0017198	0.5	2
PMID_30034812_patient_en-prompt.txt	MONDO:0005382	0.3333333333333333	3
PMID_30034812_patient_en-prompt.txt	MONDO:0015027	0.25	4
PMID_30034812_patient_en-prompt.txt	MONDO:0000845	0.2	5
PMID_29110636_proband_VMFS_en-prompt.txt	MONDO:0007142	1.0	1
PMID_29110636_proband_VMFS_en-prompt.txt	MONDO:0008642	0.5	2
PMID_29110636_proband_VMFS_en-prompt.txt	MONDO:0019027	0.3333333333333333	3
PMID_29110636_proband_VMFS_en-prompt.txt	MONDO:0008965	0.25	4
PMID_29110636_proband_VMFS_en-prompt.txt	MONDO:0007029	0.2	5
PMID_28183707_nan_en-prompt.txt	MONDO:0018037	1.0	1
PMID_28183707_nan_en-prompt.txt	MONDO:0010518	0.5	2
PMID_28183707_nan_en-prompt.txt	MONDO:0009735	0.3333333333333333	3
PMID_28183707_nan_en-prompt.txt	MONDO:0018305	0.25	4
PMID_28183707_nan_en-prompt.txt	MONDO:0008963	0.2	5
PMID_23566664_nan_en-prompt.txt	MONDO:0007057	1.0	1
PMID_23566664_nan_en-prompt.txt	MONDO:0009940	0.5	2
PMID_23566664_nan_en-prompt.txt	MONDO:0008310	0.3333333333333333	3
PMID_23566664_nan_en-prompt.txt	MONDO:0009820	0.25	4
PMID_23566664_nan_en-prompt.txt	MONDO:0009877	0.2	5
PMID_29333303_proposita_en-prompt.txt	MONDO:0015452	1.0	1
PMID_29333303_proposita_en-prompt.txt	MONDO:0016033	0.5	2
PMID_29333303_proposita_en-prompt.txt	MONDO:0010035	0.3333333333333333	3
PMID_29333303_proposita_en-prompt.txt	MONDO:0019234	0.25	4
PMID_29333303_proposita_en-prompt.txt	MONDO:0007843	0.2	5
PMID_28687524_proband_en-prompt.txt	MONDO:0007030	1.0	1
PMID_28687524_proband_en-prompt.txt	MONDO:0007843	0.5	2
PMID_28687524_proband_en-prompt.txt	MONDO:0015229	0.3333333333333333	3
PMID_28687524_proband_en-prompt.txt	MONDO:0010035	0.25	4
PMID_28687524_proband_en-prompt.txt	MONDO:0018997	0.2	5
PMID_29037160_Case_3_family_III_en-prompt.txt	MONDO:0002441	1.0	1
PMID_29037160_Case_3_family_III_en-prompt.txt	MONDO:0002442	0.5	2
PMID_29037160_Case_3_family_III_en-prompt.txt	MONDO:0010979	0.3333333333333333	3
PMID_20932317_SMS324_en-prompt.txt	MONDO:0008434	1.0	1
PMID_20932317_SMS324_en-prompt.txt	MONDO:0008300	0.5	2
PMID_20932317_SMS324_en-prompt.txt	MONDO:0019188	0.3333333333333333	3
PMID_20932317_SMS324_en-prompt.txt	MONDO:0018997	0.25	4
PMID_20932317_SMS324_en-prompt.txt	MONDO:0018923	0.2	5
PMID_29482508_current_case_en-prompt.txt	MONDO:0007606	1.0	1
PMID_29482508_current_case_en-prompt.txt	MONDO:0008153	0.5	2
PMID_29482508_current_case_en-prompt.txt	MONDO:0003964	0.3333333333333333	3
PMID_29482508_current_case_en-prompt.txt	MONDO:0012912	0.25	4
PMID_29482508_current_case_en-prompt.txt	MONDO:0007585	0.2	5
PMID_19458539_patient_en-prompt.txt	MONDO:0016971	1.0	1
PMID_19458539_patient_en-prompt.txt	MONDO:0008030	0.5	2
PMID_19458539_patient_en-prompt.txt	MONDO:0010311	0.3333333333333333	3
PMID_19458539_patient_en-prompt.txt	MONDO:0019079	0.25	4
PMID_19458539_patient_en-prompt.txt	Inclusion Body Myopathy 2 (Nonaka Myopathy)	0.2	5
PMID_30643655_F2_IV_1_en-prompt.txt	MONDO:0019941	1.0	1
PMID_30643655_F2_IV_1_en-prompt.txt	MONDO:0009131	0.5	2
PMID_30643655_F2_IV_1_en-prompt.txt	MONDO:0015364	0.3333333333333333	3
PMID_30643655_F2_IV_1_en-prompt.txt	MONDO:0015626	0.25	4
PMID_30643655_F2_IV_1_en-prompt.txt	MONDO:0100339	0.2	5
PMID_27435956_case_report_en-prompt.txt	MONDO:0008633	1.0	1
PMID_27435956_case_report_en-prompt.txt	MONDO:0018088	0.5	2
PMID_27435956_case_report_en-prompt.txt	MONDO:0018304	0.3333333333333333	3
PMID_27435956_case_report_en-prompt.txt	MONDO:0009849	0.25	4
PMID_27435956_case_report_en-prompt.txt	MONDO:0016168	0.2	5
PMID_25469541_patient_en-prompt.txt	MONDO:0018096	1.0	1
PMID_25469541_patient_en-prompt.txt	MONDO:0019696	0.5	2
PMID_25469541_patient_en-prompt.txt	MONDO:0016648	0.3333333333333333	3
PMID_25469541_patient_en-prompt.txt	MONDO:0019354	0.25	4
PMID_25469541_patient_en-prompt.txt	MONDO:0007522	0.2	5
PMID_37619988_nan_en-prompt.txt	MONDO:0009162	1.0	1
PMID_37619988_nan_en-prompt.txt	MONDO:0015461	0.5	2
PMID_37619988_nan_en-prompt.txt	MONDO:0018921	0.3333333333333333	3
