rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Juvenile Huntington's disease	MONDO:0016621	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
2	Wilson's disease	MONDO:0010200	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
3	Pantothenate kinase-associated neurodegeneration (PKAN)	MONDO:0009319	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
4	Niemann-Pick disease type C	MONDO:0018982	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
5	Dentatorubral-pallidoluysian atrophy (DRPLA)	N/A	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
6	Multiple system atrophy	MONDO:0007803	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
7	Lewy body dementia	MONDO:0007488	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
8	Spinocerebellar ataxia type 17	MONDO:0011781	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
9	Frontotemporal dementia	MONDO:0010857	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
9	Frontotemporal dementia	MONDO:0017276	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.0	False
10	Early-onset Parkinson's disease	MONDO:0017279	('OMIM:606693', 'Kufor-Rakeb syndrome')	0.5	True
