rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Common Variable Immunodeficiency (CVID)	MONDO:0015517	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
2	Autoimmune Lymphoproliferative Syndrome (ALPS)	MONDO:0017979	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
3	Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-linked (IPEX) Syndrome	MONDO:0010580	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
4	CTLA4 Haploinsufficiency	MONDO:0014493	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
5	Lipopolysaccharide-Responsive Beige-Like Anchor Protein (LRBA) Deficiency	N/A	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
6	Hyper IgM Syndrome	MONDO:0010626	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
7	Wiskott-Aldrich Syndrome	MONDO:0010518	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
8	Selective Immunoglobulin A (IgA) Deficiency	MONDO:0001341	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
9	X-linked Agammaglobulinemia (Bruton’s Disease)	MONDO:0010421	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
10	Autoimmune Polyglandular Syndrome Type I (APS I)	MONDO:0010012	('OMIM:619375', 'Autoinflammatory syndrome, familial, with or without immunodeficiency')	0.0	False
