rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Fragile X syndrome	MONDO:0010383	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
2	Down syndrome	MONDO:0008608	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
3	Prader-Willi syndrome	MONDO:0008300	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
4	Angelman syndrome	MONDO:0007113	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
5	Smith-Magenis syndrome	MONDO:0008434	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
6	Lesch-Nyhan syndrome	MONDO:0010298	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
7	Tuberous sclerosis complex	MONDO:0001734	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
7	Tuberous sclerosis complex	MONDO:0008612	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
8	Phenylketonuria	MONDO:0009861	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
9	Hunter syndrome (MPS II)	N/A	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
10	Klinefelter syndrome	MONDO:0006823	('OMIM:620653', 'Intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly')	0.0	False
