rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Familial hypercholesterolemia	MONDO:0005439	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
2	Hereditary hemochromatosis	MONDO:0006507	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
3	Marfan syndrome	MONDO:0007947	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
4	Hypertrophic cardiomyopathy	MONDO:0005045	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
5	Long QT syndrome	MONDO:0019171	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
5	Long QT syndrome	MONDO:0002442	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
6	Factor V Leiden thrombophilia	N/A	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
7	Autosomal dominant polycystic kidney disease	MONDO:0004691	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
8	Alpha-1 antitrypsin deficiency	MONDO:0013282	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
9	Neurofibromatosis type 1	MONDO:0018975	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
10	BRCA-related hereditary breast and ovarian cancer syndrome	MONDO:0003582	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
