rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Rubinstein-Taybi syndrome	MONDO:0019188	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
2	Kabuki syndrome	MONDO:0016512	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
2	Kabuki syndrome	MONDO:0007843	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
3	Noonan syndrome	MONDO:0008104	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
3	Noonan syndrome	MONDO:0018997	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
4	Fetal Alcohol Syndrome	MONDO:0016011	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
4	Fetal Alcohol Syndrome	MONDO:0000408	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
5	Smith-Lemli-Opitz syndrome	MONDO:0010035	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
6	Williams syndrome	MONDO:0008678	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
7	Pitt-Hopkins syndrome	MONDO:0012589	('OMIM:617694', 'Al Kaissi syndrome')	0.0	False
