rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Neurofibromatosis Type 1	MONDO:0018975	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
2	Huntington's Disease	MONDO:0007739	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
3	Charcot-Marie-Tooth Disease	MONDO:0015626	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
4	Fragile X Syndrome	MONDO:0010383	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
5	Mitochondrial Disorders	MONDO:0004069	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
6	Wilson's Disease	MONDO:0010200	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
7	Tay-Sachs Disease	MONDO:0010100	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
8	Phenylketonuria	MONDO:0009861	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
9	Spinal Muscular Atrophy	MONDO:0001516	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
9	Spinal Muscular Atrophy	MONDO:0019079	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
10	Ataxia-Telangiectasia	MONDO:0008840	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
