rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Opitz G/BBB syndrome	MONDO:0017138	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
2	Noonan syndrome	MONDO:0008104	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
2	Noonan syndrome	MONDO:0018997	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
3	Smith-Lemli-Opitz syndrome	MONDO:0010035	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
4	CHARGE syndrome	MONDO:0008965	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
5	Aarskog syndrome	MONDO:0021005	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
5	Aarskog syndrome	MONDO:0007030	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
5	Aarskog syndrome	MONDO:0010589	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
6	22q11.2 Deletion syndrome (DiGeorge syndrome)	MONDO:0018923	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
7	Kallmann syndrome	MONDO:0018800	('OMIM:620155', 'Rabin-Pappas syndrome')	0.0	False
