rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Angelman syndrome	MONDO:0007113	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
2	Neuronal ceroid lipofuscinosis	MONDO:0016295	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
3	Rett syndrome	MONDO:0010726	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
4	Krabbe disease	MONDO:0009499	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
5	Metachromatic leukodystrophy	MONDO:0018868	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
5	Metachromatic leukodystrophy	MONDO:0009591	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
6	Fragile X syndrome	MONDO:0010383	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
7	Spinal Muscular Atrophy with Progressive Myoclonic Epilepsy	MONDO:0008045	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
8	CDKL5 deficiency disorder	MONDO:0100039	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
9	Pitt-Hopkins syndrome	MONDO:0012589	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
10	Sanfilippo syndrome (MPS III)	N/A	('OMIM:620546', 'Congenital disorder of glycosylation, type IIbb')	0.0	False
