rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Megalencephaly-Polymicrogyria-Polydactyly-Hydrocephalus (MPPH) syndrome	MONDO:0019375	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
2	Megalencephaly-Capillary Malformation (MCAP) syndrome	MONDO:0011240	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
3	Peroxisomal Biogenesis Disorders (Zellweger spectrum disorders)	MONDO:0019609	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
4	Mucopolysaccharidosis Type I (Hurler syndrome)	MONDO:0011759	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
5	Megalencephalic Leukoencephalopathy with Subcortical Cysts (MLC)	MONDO:0011391	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
6	Alexander disease	MONDO:0008752	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
7	Krabbe disease	MONDO:0009499	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
8	Pelizaeus-Merzbacher disease	MONDO:0010714	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
9	Smith-Lemli-Opitz syndrome	MONDO:0010035	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
10	Aicardi-Goutières syndrome	MONDO:0018866	('OMIM:616370', 'Multiple mitochondrial dysfunctions syndrome 4')	0.0	False
