rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Mucopolysaccharidosis Type I (Hurler syndrome)	MONDO:0011759	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
2	Mucolipidosis II (I-cell disease)	MONDO:0009650	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
3	Farber disease	MONDO:0009218	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
4	Multiple Sulfatase Deficiency	MONDO:0010088	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
5	Kabuki Syndrome	MONDO:0016512	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
5	Kabuki Syndrome	MONDO:0007843	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
6	Noonan Syndrome	MONDO:0008104	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
6	Noonan Syndrome	MONDO:0018997	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
7	PTEN Hamartoma Tumor Syndrome	MONDO:0017623	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
8	Peroxisomal Biogenesis Disorders (Zellweger Spectrum)	MONDO:0019609	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
9	Rett Syndrome	MONDO:0010726	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
10	Mucopolysaccharidosis Type VI (Maroteaux-Lamy syndrome)	MONDO:0009661	('OMIM:601674', 'EZH1-related neurodevelopmental disorder')	0.0	False
