rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Kabuki syndrome	MONDO:0016512	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
1	Kabuki syndrome	MONDO:0007843	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
2	Nicolaides-Baraitser syndrome	MONDO:0011053	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
3	Congenital disorder of glycosylation	MONDO:0015286	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
4	Mowat-Wilson syndrome	MONDO:0009341	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
5	Dravet syndrome	MONDO:0100135	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
5	Dravet syndrome	MONDO:0100079	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
6	Rett syndrome	MONDO:0010726	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
7	Angelman syndrome	MONDO:0007113	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
8	Menkes disease	MONDO:0010651	('OMIM:620774', 'Developmental and epileptic encephalopathy 114')	0.0	False
