rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Pyruvate dehydrogenase complex deficiency	MONDO:0019169	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
1	Pyruvate dehydrogenase complex deficiency	MONDO:0010717	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
2	Mitochondrial complex IV deficiency	MONDO:0009068	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
3	Mitochondrial complex I deficiency	MONDO:0100133	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
3	Mitochondrial complex I deficiency	MONDO:0100224	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
4	Leigh syndrome	MONDO:0009723	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
5	Congenital disorders of glycosylation type Ia (PMM2-CDG)	MONDO:0008907	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
6	Non-ketotic hyperglycinemia	MONDO:0011612	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
7	L-2-Hydroxyglutaric aciduria	MONDO:0009370	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
8	Mitochondrial DNA depletion syndrome	MONDO:0018158	('OMIM:620646', 'Combined oxidative phosphorylation deficiency 59')	0.0	False
