rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	CDKL5 deficiency disorder	MONDO:0100039	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
2	Rett syndrome	MONDO:0010726	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
3	Angelman syndrome	MONDO:0007113	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
4	Pelizaeus-Merzbacher disease	MONDO:0010714	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
5	GLUT1 deficiency syndrome	MONDO:0000188	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
5	GLUT1 deficiency syndrome	MONDO:0011724	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
6	Joubert syndrome	MONDO:0018772	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
6	Joubert syndrome	MONDO:0008944	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
7	Krabbe disease	MONDO:0009499	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
8	Leigh syndrome	MONDO:0009723	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
9	Ataxia-telangiectasia	MONDO:0008840	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
10	Aicardi syndrome	MONDO:0010568	('OMIM:613477', 'Developmental and epileptic encephalopathy 5')	0.0	False
