rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Cohen syndrome	MONDO:0008999	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
2	Phelan-McDermid syndrome (22q13.3 deletion syndrome)	MONDO:0011652	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
3	Fragile X syndrome	MONDO:0010383	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
4	ADNP syndrome (Helsmoortel-van der Aa syndrome)	N/A	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
5	Smith-Magenis syndrome	MONDO:0008434	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
6	Angelman syndrome	MONDO:0007113	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
7	Pitt-Hopkins syndrome	MONDO:0012589	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
8	Kleefstra syndrome	MONDO:0012455	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
8	Kleefstra syndrome	MONDO:0027407	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
9	Rubinstein-Taybi syndrome	MONDO:0019188	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
10	Mowat-Wilson syndrome	MONDO:0009341	('OMIM:620494', 'Neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies')	0.0	False
