rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Pelizaeus-Merzbacher disease	MONDO:0010714	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
2	Canavan disease	MONDO:0010079	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
3	Mitochondrial disorders (e.g., Leigh syndrome)	MONDO:0016814	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
4	Neuronal ceroid lipofuscinosis (Batten disease)	MONDO:0008767	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
5	Angelman syndrome	MONDO:0007113	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
6	Rett syndrome	MONDO:0010726	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
7	Krabbe disease	MONDO:0009499	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
8	Tay-Sachs disease	MONDO:0010100	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
9	Early Infantile Epileptic Encephalopathy (Ohtahara syndrome)	MONDO:0018614	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
10	Lennox-Gastaut syndrome	MONDO:0016532	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
