rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Spinocerebellar Ataxia (SCA)	MONDO:0008457	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
2	Friedreich's Ataxia	MONDO:0100339	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
3	Hereditary Sensory and Motor Neuropathy (Charcot-Marie-Tooth Disease)	MONDO:0008960	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
4	Amyotrophic Lateral Sclerosis (ALS)	MONDO:0004976	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
5	Mitochondrial Disorder (e.g., MERRF Syndrome)	MONDO:0010790	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
6	Wilson's Disease	MONDO:0010200	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
7	Niemann-Pick Disease Type C	MONDO:0018982	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
8	Ataxia with Oculomotor Apraxia (AOA)	HP:0000657	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
9	Adult-onset Leukodystrophy	MONDO:0008215	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
10	Cerebrotendinous Xanthomatosis	MONDO:0008948	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
