rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	CDKL5 deficiency disorder	MONDO:0100039	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
2	Dravet syndrome	MONDO:0100135	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
2	Dravet syndrome	MONDO:0100079	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
3	Rett syndrome	MONDO:0010726	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
4	West syndrome	MONDO:0018097	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
5	Canavan disease	MONDO:0010079	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
6	Krabbe disease	MONDO:0009499	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
7	Leigh syndrome	MONDO:0009723	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
8	Tay-Sachs disease	MONDO:0010100	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
9	Neuronal ceroid lipofuscinosis	MONDO:0016295	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
10	Zellweger syndrome	MONDO:0019609	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
