rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Ataxia with Vitamin E deficiency	MONDO:0010188	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
2	Wilson disease	MONDO:0010200	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
3	Niemann-Pick disease type C	MONDO:0018982	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
4	Metachromatic leukodystrophy	MONDO:0018868	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
4	Metachromatic leukodystrophy	MONDO:0009591	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
5	Spinocerebellar ataxia	MONDO:0000437	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
5	Spinocerebellar ataxia	MONDO:0020380	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
6	Krabbe disease	MONDO:0009499	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
7	Mitochondrial encephalopathy (e.g., Leigh syndrome)	MONDO:0016814	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
8	Juvenile Huntington disease	MONDO:0016621	('OMIM:620636', 'Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline')	0.0	False
