rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Robinow syndrome	MONDO:0019978	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.5	True
2	Kabuki syndrome	MONDO:0016512	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
2	Kabuki syndrome	MONDO:0007843	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
3	Ellis-van Creveld syndrome	MONDO:0009162	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
4	Coffin-Siris syndrome	MONDO:0007617	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
4	Coffin-Siris syndrome	MONDO:0015452	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
5	Aarskog syndrome	MONDO:0021005	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
5	Aarskog syndrome	MONDO:0007030	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
5	Aarskog syndrome	MONDO:0010589	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
6	Noonan syndrome	MONDO:0008104	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
6	Noonan syndrome	MONDO:0018997	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
7	Miller syndrome	MONDO:0009903	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
