rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Leber congenital amaurosis	MONDO:0018998	('OMIM:613826', 'Leber congenital amaurosis 6')	0.5	True
2	Retinitis pigmentosa	MONDO:0008377	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
2	Retinitis pigmentosa	MONDO:0019200	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
3	Stargardt disease	MONDO:0019353	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
4	Achromatopsia	MONDO:0018852	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
5	Congenital cataracts	N/A	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
6	Optic neuritis	MONDO:0005885	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
7	Oculocutaneous albinism	MONDO:0018910	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
8	Aniridia	MONDO:0019172	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
8	Aniridia	MONDO:0024507	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
