rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Acrocallosal syndrome	MONDO:0008708	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
2	Patau syndrome (Trisomy 13)	N/A	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
3	Ellis-van Creveld syndrome	MONDO:0009162	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
4	Smith-Lemli-Opitz syndrome	MONDO:0010035	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
5	Bardet-Biedl syndrome	MONDO:0014432	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
5	Bardet-Biedl syndrome	MONDO:0015229	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
6	Carpenter syndrome	MONDO:0019012	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
6	Carpenter syndrome	MONDO:0008710	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
7	Greig cephalopolysyndactyly syndrome	MONDO:0008287	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
8	Meckel-Gruber syndrome	MONDO:0018921	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
8	Meckel-Gruber syndrome	MONDO:0009571	('OMIM:174300', 'Orofaciodigital syndrome V')	0.0	False
