rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Marfan Syndrome	MONDO:0007947	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.0	False
2	Ehlers-Danlos Syndrome	MONDO:0020066	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.0	False
3	Loeys-Dietz Syndrome	MONDO:0018954	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.5	True
4	Turner Syndrome	MONDO:0019499	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.0	False
5	Bicuspid Aortic Valve	MONDO:0013902	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.0	False
5	Bicuspid Aortic Valve	MONDO:0024523	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.0	False
6	Takayasu Arteritis	MONDO:0017991	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.0	False
7	Syphilitic Aortitis	MONDO:0006992	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.0	False
8	Giant Cell Arteritis	MONDO:0008538	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.0	False
9	Familial Thoracic Aortic Aneurysm	MONDO:0019625	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.0	False
10	Connective Tissue Disorders	MONDO:0003900	('OMIM:613795', 'Loeys-Dietz syndrome 3')	0.5	True
