rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Familial Partial Lipodystrophy	MONDO:0020088	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.5	True
2	Charcot-Marie-Tooth Disease	MONDO:0015626	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
3	Hereditary Motor and Sensory Neuropathy	MONDO:0015626	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
3	Hereditary Motor and Sensory Neuropathy	MONDO:0015358	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
3	Hereditary Motor and Sensory Neuropathy	MONDO:0002316	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
4	Metachromatic Leukodystrophy	MONDO:0018868	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
4	Metachromatic Leukodystrophy	MONDO:0009591	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
5	Pompe Disease	MONDO:0009290	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
6	Hereditary Neuropathy with Liability to Pressure Palsies	MONDO:0008087	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
7	Friedreich’s Ataxia	MONDO:0100339	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
8	Acromegaly	MONDO:0019933	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
9	Behr’s Disease	N/A	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
10	Hereditary Sensory Neuropathy	MONDO:0015364	('OMIM:620683', 'Lipodystrophy, familial partial, type 9')	0.0	False
