rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Cornelia de Lange Syndrome	MONDO:0016033	('OMIM:216550', 'Cohen syndrome')	0.0	False
2	Bardet-Biedl Syndrome	MONDO:0014432	('OMIM:216550', 'Cohen syndrome')	0.0	False
2	Bardet-Biedl Syndrome	MONDO:0015229	('OMIM:216550', 'Cohen syndrome')	0.0	False
3	Prader-Willi Syndrome	MONDO:0008300	('OMIM:216550', 'Cohen syndrome')	0.0	False
4	Shwachman-Diamond Syndrome	MONDO:0044204	('OMIM:216550', 'Cohen syndrome')	0.0	False
4	Shwachman-Diamond Syndrome	MONDO:0009833	('OMIM:216550', 'Cohen syndrome')	0.0	False
5	Chediak-Higashi Syndrome	MONDO:0008963	('OMIM:216550', 'Cohen syndrome')	0.0	False
6	Rett Syndrome	MONDO:0010726	('OMIM:216550', 'Cohen syndrome')	0.0	False
7	Angelman Syndrome	MONDO:0007113	('OMIM:216550', 'Cohen syndrome')	0.0	False
8	Smith-Magenis Syndrome	MONDO:0008434	('OMIM:216550', 'Cohen syndrome')	0.0	False
9	Ataxia-Telangiectasia	MONDO:0008840	('OMIM:216550', 'Cohen syndrome')	0.0	False
10	Seckel Syndrome	MONDO:0019342	('OMIM:216550', 'Cohen syndrome')	0.0	False
