rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Ectrodactyly-Ectodermal Dysplasia-Cleft Lip/Palate (EEC) Syndrome	MONDO:0007520	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
2	Van der Woude Syndrome	MONDO:0019508	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
3	Fetal Hydantoin Syndrome	MONDO:0016008	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
3	Fetal Hydantoin Syndrome	MONDO:0060690	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
4	Hypohidrotic Ectodermal Dysplasia	MONDO:0016535	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
5	Smith-Lemli-Opitz Syndrome	MONDO:0010035	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
6	Cornelia de Lange Syndrome	MONDO:0016033	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
7	Orofacial-Digital Syndrome	MONDO:0008137	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
8	Van der Woude Variant Syndrome	MONDO:0019508	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
9	Alagille Syndrome	MONDO:0007318	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
10	CHARGE Syndrome	MONDO:0008965	('OMIM:311200', 'Orofaciodigital syndrome I')	0.0	False
