rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Noonan syndrome	MONDO:0018997	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
1	Noonan syndrome	MONDO:0008104	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
2	Marfan syndrome	MONDO:0007947	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
3	Ehlers-Danlos syndrome	MONDO:0020066	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
4	Turner syndrome	MONDO:0019499	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
5	Neurofibromatosis type 1	MONDO:0018975	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
6	Alport syndrome	MONDO:0018965	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
7	Loeys-Dietz syndrome	MONDO:0018954	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
8	Stickler syndrome	MONDO:0019354	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
9	Williams syndrome	MONDO:0008678	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
10	Beckwith-Wiedemann syndrome	MONDO:0007534	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
