rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Marfan Syndrome	MONDO:0007947	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
2	Ehlers-Danlos Syndrome	MONDO:0020066	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
3	Cystic Fibrosis	MONDO:0009061	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
4	Sickle Cell Disease	MONDO:0011382	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
5	Hemophilia	MONDO:0018660	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
6	Huntington's Disease	MONDO:0007739	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
7	Achondroplasia	MONDO:0007037	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
8	Retinoblastoma	MONDO:0008380	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
9	Von Willebrand Disease	MONDO:0024574	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
9	Von Willebrand Disease	MONDO:0019565	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
10	Osteogenesis Imperfecta	MONDO:0019019	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
