rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Tuberous Sclerosis Complex	MONDO:0008612	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
1	Tuberous Sclerosis Complex	MONDO:0001734	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
2	CDKL5 Deficiency Disorder	MONDO:0100039	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
3	Rett Syndrome	MONDO:0010726	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
4	Sturge-Weber Syndrome	MONDO:0008501	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
5	ARX-Related Epilepsy Disorder	N/A	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
6	Hypoxic-Ischemic Encephalopathy	MONDO:0006663	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
7	Lennox-Gastaut Syndrome	MONDO:0016532	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
8	Dravet Syndrome	MONDO:0100135	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
8	Dravet Syndrome	MONDO:0100079	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
9	Metabolic Disorders (e.g., Mitochondrial Disorders)	MONDO:0004069	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
10	Cortical Dysplasia	MONDO:0017094	('OMIM:612164', 'Developmental and epileptic encephalopathy 4')	0.0	False
