rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Epilepsy	MONDO:0005027	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
2	Stroke	MONDO:0005098	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
2	Stroke	MONDO:0011057	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
3	Brain Tumor	MONDO:0021211	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
4	Febrile Seizure	HP:0002373	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
5	Meningitis	MONDO:0004796	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
5	Meningitis	MONDO:0021108	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
6	Encephalitis	MONDO:0019956	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
7	Metabolic Disorders (e.g., Hypoglycemia)	N/A	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
8	Traumatic Brain Injury	MONDO:0858950	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
9	Alcohol or Substance Withdrawal	N/A	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
10	Tuberous Sclerosis	MONDO:0001734	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
11	Dravet Syndrome	MONDO:0100135	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
11	Dravet Syndrome	MONDO:0100079	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
12	Lennox-Gastaut Syndrome	MONDO:0016532	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
13	Neurofibromatosis Type 1	MONDO:0018975	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
14	Rett Syndrome	MONDO:0010726	('OMIM:272300', 'Sulfite oxidase deficiency')	0.0	False
