rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Pantothenate kinase-associated neurodegeneration (PKAN)	MONDO:0009319	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
2	Juvenile Huntington disease	MONDO:0016621	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
3	Wilson disease	MONDO:0010200	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
4	Neurodegeneration with brain iron accumulation (NBIA)	MONDO:0018307	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
5	Friedreich ataxia	MONDO:0100340	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
5	Friedreich ataxia	MONDO:0100339	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
6	Spinocerebellar ataxia	MONDO:0000437	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
6	Spinocerebellar ataxia	MONDO:0020380	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
7	Multiple system atrophy	MONDO:0007803	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
8	Progressive supranuclear palsy	MONDO:0019037	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
9	Ataxia-telangiectasia	MONDO:0008840	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.0	False
10	Hereditary spastic paraplegia	MONDO:0019064	('OMIM:617225', 'Spastic paraplegia 78, autosomal recessive')	0.5	True
