rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Bardet-Biedl Syndrome	MONDO:0014432	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
1	Bardet-Biedl Syndrome	MONDO:0015229	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
2	Alström Syndrome	MONDO:0008763	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
3	Senior-Loken Syndrome	MONDO:0009962	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
3	Senior-Loken Syndrome	MONDO:0017842	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
4	Laurence-Moon Syndrome	MONDO:0009514	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
5	Aarskog-Scott Syndrome	MONDO:0007030	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
5	Aarskog-Scott Syndrome	MONDO:0010589	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
5	Aarskog-Scott Syndrome	MONDO:0021005	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
6	Retinitis Pigmentosa with Brachydactyly	N/A	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
7	Sensenbrenner Syndrome	MONDO:0021093	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
7	Sensenbrenner Syndrome	MONDO:0009032	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
8	Refsum Disease	MONDO:0009958	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
9	Cone-Rod Dystrophy Syndromic Forms	MONDO:0021155	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
10	Kallmann Syndrome	MONDO:0018800	('OMIM:250410', 'Retinitis pigmentosa with or without skeletal anomalies')	0.0	False
