rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Noonan Syndrome	MONDO:0018997	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
1	Noonan Syndrome	MONDO:0008104	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
2	Aarskog-Scott Syndrome	MONDO:0007030	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
2	Aarskog-Scott Syndrome	MONDO:0010589	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
2	Aarskog-Scott Syndrome	MONDO:0021005	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
3	Williams Syndrome	MONDO:0008678	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
4	Cardio-facio-cutaneous Syndrome	MONDO:0015280	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
5	Russell-Silver Syndrome	MONDO:0008394	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
6	Kabuki Syndrome	MONDO:0007843	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
6	Kabuki Syndrome	MONDO:0016512	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
7	LEOPARD Syndrome	MONDO:0007893	('OMIM:268310', 'Robinow syndrome, autosomal recessive')	0.0	False
