rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Fragile X Syndrome	MONDO:0010383	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
2	Autism Spectrum Disorder	MONDO:0005260	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
2	Autism Spectrum Disorder	MONDO:0005258	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
3	Phelan-McDermid Syndrome	MONDO:0011652	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
4	Rett-like Syndrome	MONDO:0010726	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
5	Autism Disorder with Intellectual Disability	MONDO:0044322	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
6	Williams Syndrome	MONDO:0008678	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
7	Smith-Magenis Syndrome	MONDO:0008434	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
8	Non-syndromic Intellectual Disability	MONDO:0000509	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.5	True
9	Chromosome 15q Duplication Syndrome	MONDO:0016965	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
10	MECP2 Duplication Syndrome	MONDO:0010283	('OMIM:301111', 'Intellectual developmental disorder, X-linked 112')	0.0	False
