rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Down syndrome	MONDO:0008608	('OMIM:148050', 'KBG syndrome')	0.0	False
2	Rett syndrome	MONDO:0010726	('OMIM:148050', 'KBG syndrome')	0.0	False
3	Primary microcephaly	MONDO:0016056	('OMIM:148050', 'KBG syndrome')	0.0	False
4	Fetal alcohol syndrome	MONDO:0016011	('OMIM:148050', 'KBG syndrome')	0.0	False
4	Fetal alcohol syndrome	MONDO:0000408	('OMIM:148050', 'KBG syndrome')	0.0	False
5	Sotos syndrome	MONDO:0019349	('OMIM:148050', 'KBG syndrome')	0.0	False
6	Angelman syndrome	MONDO:0007113	('OMIM:148050', 'KBG syndrome')	0.0	False
7	Smith-Magenis syndrome	MONDO:0008434	('OMIM:148050', 'KBG syndrome')	0.0	False
8	Zika virus infection	MONDO:0018661	('OMIM:148050', 'KBG syndrome')	0.0	False
9	Microcephalic osteodysplastic primordial dwarfism	MONDO:0000060	('OMIM:148050', 'KBG syndrome')	0.0	False
