rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Retinitis pigmentosa	MONDO:0008377	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
1	Retinitis pigmentosa	MONDO:0019200	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
2	Cone-rod dystrophy	MONDO:0015993	('OMIM:608194', 'Cone-rod dystrophy 13')	0.5	True
2	Cone-rod dystrophy	MONDO:0007362	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
2	Cone-rod dystrophy	MONDO:0011458	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
2	Cone-rod dystrophy	MONDO:0100438	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
3	Choroideremia	MONDO:0010557	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
4	Congenital stationary night blindness	MONDO:0016293	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
5	Leber hereditary optic neuropathy	MONDO:0010788	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
6	Stargardt disease	MONDO:0019353	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
7	Best disease	MONDO:0007931	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
8	X-linked retinoschisis	MONDO:0010725	('OMIM:608194', 'Cone-rod dystrophy 13')	0.0	False
