rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Down Syndrome	MONDO:0008608	('OMIM:612313', 'Glass syndrome')	0.0	False
2	Fragile X Syndrome	MONDO:0010383	('OMIM:612313', 'Glass syndrome')	0.0	False
3	Williams Syndrome	MONDO:0008678	('OMIM:612313', 'Glass syndrome')	0.0	False
4	Ectodermal Dysplasia	MONDO:0019287	('OMIM:612313', 'Glass syndrome')	0.0	False
4	Ectodermal Dysplasia	MONDO:0009773	('OMIM:612313', 'Glass syndrome')	0.0	False
5	Autism Spectrum Disorder	MONDO:0005260	('OMIM:612313', 'Glass syndrome')	0.0	False
5	Autism Spectrum Disorder	MONDO:0005258	('OMIM:612313', 'Glass syndrome')	0.0	False
6	Rett Syndrome	MONDO:0010726	('OMIM:612313', 'Glass syndrome')	0.0	False
7	Smith-Magenis Syndrome	MONDO:0008434	('OMIM:612313', 'Glass syndrome')	0.0	False
8	Neurofibromatosis Type 1	MONDO:0018975	('OMIM:612313', 'Glass syndrome')	0.0	False
