rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Fragile X Syndrome	MONDO:0010383	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
2	Fetal Alcohol Spectrum Disorder	MONDO:0000408	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
3	Noonan Syndrome	MONDO:0018997	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
3	Noonan Syndrome	MONDO:0008104	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
4	Williams Syndrome	MONDO:0008678	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
5	Aarskog-Scott Syndrome	MONDO:0007030	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
5	Aarskog-Scott Syndrome	MONDO:0010589	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
5	Aarskog-Scott Syndrome	MONDO:0021005	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
6	Smith-Magenis Syndrome	MONDO:0008434	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
7	22q11.2 Deletion Syndrome	MONDO:0008564	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
7	22q11.2 Deletion Syndrome	MONDO:0018923	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
8	Phelan-McDermid Syndrome	MONDO:0011652	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
9	Rett Syndrome	MONDO:0010726	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
10	Coffin-Lowry Syndrome	MONDO:0010561	('OMIM:615502', 'Intellectual developmental disorder, autosomal dominant 21')	0.0	False
