rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Noonan Syndrome	MONDO:0018997	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
1	Noonan Syndrome	MONDO:0008104	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
2	Williams Syndrome	MONDO:0008678	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
3	Marfan Syndrome	MONDO:0007947	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
4	Ehlers-Danlos Syndrome	MONDO:0020066	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
5	Neurofibromatosis Type 1	MONDO:0018975	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
6	Tuberous Sclerosis	MONDO:0001734	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
7	Sotos Syndrome	MONDO:0019349	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
8	Beckwith-Wiedemann Syndrome	MONDO:0007534	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
9	Prader-Willi Syndrome	MONDO:0008300	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
10	Angelman Syndrome	MONDO:0007113	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
