rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Angelman syndrome	MONDO:0007113	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
2	Ataxia-telangiectasia	MONDO:0008840	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
3	Friedreich's ataxia	MONDO:0100339	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
4	Fragile X syndrome	MONDO:0010383	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
5	Spinocerebellar ataxia	MONDO:0000437	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
5	Spinocerebellar ataxia	MONDO:0020380	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
6	Wilson disease	MONDO:0010200	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
7	Cerebellar atrophy-associated hereditary ataxias	MONDO:0008943	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
8	Joubert syndrome	MONDO:0018772	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
8	Joubert syndrome	MONDO:0008944	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
9	Cerebrotendinous xanthomatosis	MONDO:0008948	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
10	Mitochondrial disorders affecting the cerebellum	N/A	('OMIM:620540', 'Developmental delay with or without epilepsy')	0.0	False
