rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Townes-Brocks syndrome	MONDO:0007142	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
2	Holt-Oram syndrome	MONDO:0007732	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
3	Miller syndrome	MONDO:0009903	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
4	CHARGE syndrome	MONDO:0008965	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
5	Goldenhar syndrome	MONDO:0015397	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
6	Feingold syndrome	MONDO:0008115	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
6	Feingold syndrome	MONDO:0015267	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
7	Treacher Collins syndrome	MONDO:0007944	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
7	Treacher Collins syndrome	MONDO:0002457	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
8	Fanconi anemia	MONDO:0009215	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
8	Fanconi anemia	MONDO:0019391	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
