rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Down syndrome (Trisomy 21)	MONDO:0700126	('OMIM:142900', 'Holt-Oram syndrome')	0.0	False
2	Holt-Oram syndrome	MONDO:0007732	('OMIM:142900', 'Holt-Oram syndrome')	1.0	True
3	Ellis-van Creveld syndrome	MONDO:0009162	('OMIM:142900', 'Holt-Oram syndrome')	0.0	False
4	Noonan syndrome	MONDO:0018997	('OMIM:142900', 'Holt-Oram syndrome')	0.0	False
4	Noonan syndrome	MONDO:0008104	('OMIM:142900', 'Holt-Oram syndrome')	0.0	False
5	Townes-Brocks syndrome	MONDO:0007142	('OMIM:142900', 'Holt-Oram syndrome')	0.0	False
6	Alagille syndrome	MONDO:0007318	('OMIM:142900', 'Holt-Oram syndrome')	0.0	False
7	DiGeorge syndrome	MONDO:0008564	('OMIM:142900', 'Holt-Oram syndrome')	0.0	False
7	DiGeorge syndrome	MONDO:0018923	('OMIM:142900', 'Holt-Oram syndrome')	0.0	False
8	CHARGE syndrome	MONDO:0008965	('OMIM:142900', 'Holt-Oram syndrome')	0.0	False
