rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Fragile X syndrome	MONDO:0010383	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
2	Angelman syndrome	MONDO:0007113	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
3	Pitt-Hopkins syndrome	MONDO:0012589	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
4	Smith-Magenis syndrome	MONDO:0008434	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
5	Tuberous sclerosis	MONDO:0001734	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
6	Neurofibromatosis type 1	MONDO:0018975	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
7	Phelan-McDermid syndrome	MONDO:0011652	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
8	Rett syndrome	MONDO:0010726	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
9	Williams syndrome	MONDO:0008678	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
10	MECP2 duplication syndrome	MONDO:0010283	('OMIM:618362', 'Coffin-Siris syndrome 8')	0.0	False
