rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Nager Acrofacial Dysostosis	MONDO:0007943	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	1.0	True
2	Townes-Brocks Syndrome	MONDO:0007142	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
3	Holt-Oram Syndrome	MONDO:0007732	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
4	DiGeorge Syndrome	MONDO:0008564	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
4	DiGeorge Syndrome	MONDO:0018923	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
5	Fanconi Anemia	MONDO:0009215	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
5	Fanconi Anemia	MONDO:0019391	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
6	Ellis-van Creveld Syndrome	MONDO:0009162	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
7	Treacher Collins Syndrome	MONDO:0007944	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
7	Treacher Collins Syndrome	MONDO:0002457	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
8	Rubinstein-Taybi Syndrome	MONDO:0019188	('OMIM:154400', 'Acrofacial dysostosis 1, Nager type')	0.0	False
