rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Leber Congenital Amaurosis	MONDO:0018998	('OMIM:613826', 'Leber congenital amaurosis 6')	0.5	True
2	Congenital Cataract	MONDO:0015567	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
3	Retinitis Pigmentosa	MONDO:0008377	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
3	Retinitis Pigmentosa	MONDO:0019200	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
4	Optic Nerve Hypoplasia	MONDO:0008136	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
5	Achromatopsia	MONDO:0018852	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
6	Best Disease	MONDO:0007931	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
7	Albinism	MONDO:0043209	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
8	Coloboma	MONDO:0001476	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
9	Stargardt Disease	MONDO:0019353	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
10	Retinopathy of Prematurity	MONDO:0007589	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
10	Retinopathy of Prematurity	MONDO:0006952	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
