rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Hereditary Spastic Paraplegia	MONDO:0019064	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
2	Adrenoleukodystrophy	MONDO:0018544	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
2	Adrenoleukodystrophy	MONDO:0010247	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
3	Pelizaeus-Merzbacher Disease	MONDO:0010714	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
4	Metachromatic Leukodystrophy	MONDO:0018868	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
4	Metachromatic Leukodystrophy	MONDO:0009591	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
5	Krabbe Disease	MONDO:0009499	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
6	Neurodegeneration with Brain Iron Accumulation	MONDO:0018307	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
7	Fragile X Syndrome	MONDO:0010383	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
8	GM1 Gangliosidosis	MONDO:0018149	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
9	Hypomyelinating Leukodystrophy	MONDO:0019046	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
10	Ataxia-Telangiectasia	MONDO:0008840	('OMIM:614249', 'Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy')	0.0	False
