rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Leber Hereditary Optic Neuropathy	MONDO:0010788	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
2	Stargardt Disease	MONDO:0019353	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
3	Retinitis Pigmentosa	MONDO:0008377	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
3	Retinitis Pigmentosa	MONDO:0019200	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
4	Bilateral Congenital Cataracts	N/A	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
5	Optic Neuritis	MONDO:0005885	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
6	Macular Degeneration	MONDO:0003004	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
6	Macular Degeneration	MONDO:0011935	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
7	Optic Atrophy	MONDO:0003608	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
8	Glaucoma	MONDO:0005041	('OMIM:613826', 'Leber congenital amaurosis 6')	0.0	False
