rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	22q11.2 Deletion Syndrome (DiGeorge Syndrome)	MONDO:0018923	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
2	Cartilage-Hair Hypoplasia	MONDO:0009595	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
3	Noonan Syndrome	MONDO:0018997	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
3	Noonan Syndrome	MONDO:0008104	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
4	Ataxia-Telangiectasia	MONDO:0008840	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
5	Wiskott-Aldrich Syndrome	MONDO:0010518	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
6	Hyper-IgM Syndrome	MONDO:0003947	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
6	Hyper-IgM Syndrome	MONDO:0010626	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
7	Schimke Immuno-Osseous Dysplasia	MONDO:0009458	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
8	FOXN1 Deficiency	MONDO:0011132	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
9	Rapp-Hodgkin Syndrome	MONDO:0007508	('OMIM:147920', 'Kabuki Syndrome 1')	0.0	False
