rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Hemophagocytic Lymphohistiocytosis (HLH)	MONDO:0009974	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
2	Adult-Onset Still's Disease	MONDO:0019355	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
3	Systemic Lupus Erythematosus (SLE)	HP:0002725	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
4	Epstein-Barr Virus-Associated Hemophagocytic Syndrome	N/A	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
5	Familial Hemophagocytic Lymphohistiocytosis	MONDO:0015541	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.5	True
5	Familial Hemophagocytic Lymphohistiocytosis	MONDO:0009974	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
5	Familial Hemophagocytic Lymphohistiocytosis	MONDO:0015540	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.5	True
6	Macrophage Activation Syndrome	MONDO:0015545	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
7	Sepsis-Induced Hemophagocytosis	N/A	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
8	Infectious Mononucleosis	MONDO:0005810	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
9	Castleman Disease	MONDO:0015564	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
10	Multisystem Inflammatory Syndrome	N/A	('OMIM:603553', 'Hemophagocytic lymphohistiocytosis, familial, 2')	0.0	False
