rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Rubinstein-Taybi syndrome	MONDO:0019188	('OMIM:148050', 'KBG syndrome')	0.0	False
2	Down syndrome	MONDO:0008608	('OMIM:148050', 'KBG syndrome')	0.0	False
3	Williams syndrome	MONDO:0008678	('OMIM:148050', 'KBG syndrome')	0.0	False
4	Apert syndrome	MONDO:0007041	('OMIM:148050', 'KBG syndrome')	0.0	False
5	Russell-Silver syndrome	MONDO:0008394	('OMIM:148050', 'KBG syndrome')	0.0	False
6	Sotos syndrome	MONDO:0019349	('OMIM:148050', 'KBG syndrome')	0.0	False
7	Intellectual Disability, Multiple Congenital Anomalies (IDMCA)	N/A	('OMIM:148050', 'KBG syndrome')	0.0	False
8	Brachydactyly	MONDO:0017424	('OMIM:148050', 'KBG syndrome')	0.0	False
8	Brachydactyly	MONDO:0021004	('OMIM:148050', 'KBG syndrome')	0.0	False
9	Macrodontia-Craniosynostosis Syndrome	N/A	('OMIM:148050', 'KBG syndrome')	0.0	False
10	Turner syndrome	MONDO:0019499	('OMIM:148050', 'KBG syndrome')	0.0	False
