rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Fanconi Anemia	MONDO:0009215	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
1	Fanconi Anemia	MONDO:0019391	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
2	Shwachman-Diamond Syndrome	MONDO:0044204	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
2	Shwachman-Diamond Syndrome	MONDO:0009833	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
3	Aplastic Anemia	MONDO:0013879	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
3	Aplastic Anemia	MONDO:0012197	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
3	Aplastic Anemia	MONDO:0015909	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
4	Dyskeratosis Congenita	MONDO:0015780	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
5	Diamond-Blackfan Anemia	MONDO:0015253	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
6	Severe Congenital Neutropenia	MONDO:0018542	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
7	Acute Leukemia	MONDO:0010643	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
8	Pearson Syndrome	MONDO:0010797	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
