rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Autoimmune Inner Ear Disease	MONDO:0022518	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
2	Meniere's Disease	MONDO:0007972	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
3	Vestibular Schwannoma (Acoustic Neuroma)	MONDO:0001569	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
4	Ototoxic Medication-Induced Hearing Loss	N/A	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
5	Noise-Induced Hearing Impairment	MONDO:0013098	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
6	Cogan's Syndrome	MONDO:0015453	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
7	Sudden Sensorineural Hearing Loss	MONDO:0043373	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
8	Sarcoidosis	MONDO:0008399	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
8	Sarcoidosis	MONDO:0019338	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
9	Syphilis	MONDO:0005976	('OMIM:620714', 'Deafness, autosomal recessive 122')	0.0	False
