rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Spondyloepiphyseal Dysplasia Congenita	MONDO:0008471	('OMIM:258480', 'Opsismodysplasia')	0.0	False
2	Thanatophoric Dysplasia	MONDO:0017042	('OMIM:258480', 'Opsismodysplasia')	0.0	False
2	Thanatophoric Dysplasia	MONDO:0008546	('OMIM:258480', 'Opsismodysplasia')	0.0	False
3	Achondrogenesis	MONDO:0019648	('OMIM:258480', 'Opsismodysplasia')	0.0	False
4	Crouzon Syndrome	MONDO:0007405	('OMIM:258480', 'Opsismodysplasia')	0.0	False
5	Apert Syndrome	MONDO:0007041	('OMIM:258480', 'Opsismodysplasia')	0.0	False
6	Multiple Epiphyseal Dysplasia	MONDO:0016648	('OMIM:258480', 'Opsismodysplasia')	0.0	False
7	Chondrodysplasia Punctata	MONDO:0019701	('OMIM:258480', 'Opsismodysplasia')	0.0	False
8	Noonan Syndrome	MONDO:0018997	('OMIM:258480', 'Opsismodysplasia')	0.0	False
8	Noonan Syndrome	MONDO:0008104	('OMIM:258480', 'Opsismodysplasia')	0.0	False
