rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Distal Arthrogryposis Type 1	MONDO:0015240	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
2	Freeman-Sheldon Syndrome (Distal Arthrogryposis Type 2A)	MONDO:0008675	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
3	Multiple Pterygium Syndrome	MONDO:0009926	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
3	Multiple Pterygium Syndrome	MONDO:0017415	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
4	Larsen Syndrome	MONDO:0007875	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
5	Ehlers-Danlos Syndrome	MONDO:0020066	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
6	Amyoplasia (Arthrogryposis Multiplex Congenita)	MONDO:0017892	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
7	Congenital Contractural Arachnodactyly	MONDO:0007363	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
8	Camptodactyly	MONDO:0007250	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
9	Spondylocarpotarsal Synostosis	MONDO:0010094	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
10	Hereditary Sensory and Autonomic Neuropathy	MONDO:0015364	('OMIM:620545', 'Arthrogryposis, distal, type 12')	0.0	False
