rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Myelodysplastic Syndrome	MONDO:0044873	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
1	Myelodysplastic Syndrome	MONDO:0018881	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
2	Acute Myeloid Leukemia	MONDO:0018874	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
2	Acute Myeloid Leukemia	MONDO:0015667	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
3	Aplastic Anemia	MONDO:0013879	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
3	Aplastic Anemia	MONDO:0012197	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
3	Aplastic Anemia	MONDO:0015909	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
4	Paroxysmal Nocturnal Hemoglobinuria	MONDO:0100244	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
5	Chronic Lymphocytic Leukemia	MONDO:0004948	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
6	Vitamin B12 Deficiency	MONDO:0020696	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
7	Hemophagocytic Lymphohistiocytosis	MONDO:0015540	('OMIM:159550', 'Ataxia-pancytopenia syndrome')	0.0	False
