rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Autosomal Recessive Cutis Laxa Type 1	MONDO:0019572	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
2	Ehlers-Danlos Syndrome	MONDO:0020066	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
3	Loeys-Dietz Syndrome	MONDO:0018954	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
4	Williams-Beuren Syndrome	MONDO:0008678	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
5	Smith-Lemli-Opitz Syndrome	MONDO:0010035	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
6	Geroderma Osteodysplastica	MONDO:0009271	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
7	Cutis Laxa Type II	N/A	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
8	Noonan Syndrome	MONDO:0018997	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
8	Noonan Syndrome	MONDO:0008104	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
9	Marfan Syndrome	MONDO:0007947	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
10	Arterial Tortuosity Syndrome	MONDO:0008818	('OMIM:617402', 'Cutis laxa, autosomal recessive, type IIC')	0.0	False
