rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Cleidocranial dysostosis	MONDO:0007340	('OMIM:119600', 'Cleidocranial dysplasia')	1.0	True
2	Crouzon syndrome	MONDO:0007405	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
3	Ehlers-Danlos syndrome	MONDO:0020066	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
4	Osteogenesis imperfecta	MONDO:0019019	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
5	Apert syndrome	MONDO:0007041	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
6	Ectodermal dysplasia	MONDO:0019287	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
6	Ectodermal dysplasia	MONDO:0009773	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
7	Spondyloepiphyseal dysplasia	MONDO:0007738	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
7	Spondyloepiphyseal dysplasia	MONDO:0016761	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
8	Saethre-Chotzen syndrome	MONDO:0007042	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
9	Marfan syndrome	MONDO:0007947	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
10	DiGeorge syndrome	MONDO:0008564	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
10	DiGeorge syndrome	MONDO:0018923	('OMIM:119600', 'Cleidocranial dysplasia')	0.0	False
