rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Aicardi Syndrome	MONDO:0010568	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
2	Rett Syndrome	MONDO:0010726	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
3	Mowat-Wilson Syndrome	MONDO:0009341	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
4	Corpus Callosum Agenesis Syndrome	MONDO:0010224	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
5	Dravet Syndrome	MONDO:0100135	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
5	Dravet Syndrome	MONDO:0100079	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
6	Smith-Magenis Syndrome	MONDO:0008434	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
7	Angelman Syndrome	MONDO:0007113	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
8	Joubert Syndrome	MONDO:0018772	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
8	Joubert Syndrome	MONDO:0008944	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
9	Van Maldergem Syndrome	MONDO:0017813	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
10	CDKL5 Disorder	MONDO:0100039	('OMIM:616362', 'Houge-Janssen syndrome 2')	0.0	False
