rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Cockayne Syndrome	MONDO:0016006	('OMIM:216400', 'Cockayne syndrome, type A')	0.5	True
2	Xeroderma Pigmentosum	MONDO:0019600	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
3	Trichothiodystrophy	MONDO:0018053	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
3	Trichothiodystrophy	MONDO:0002470	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
4	Rothmund-Thomson Syndrome	MONDO:0010002	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
5	Ataxia-Telangiectasia	MONDO:0008840	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
6	Seckel Syndrome	MONDO:0019342	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
7	Cerebrooculofacioskeletal Syndrome	MONDO:0008926	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
8	Hallermann-Streiff Syndrome	MONDO:0009318	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
9	Mucopolysaccharidosis	MONDO:0019249	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
10	Sensenbrenner Syndrome	MONDO:0021093	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
10	Sensenbrenner Syndrome	MONDO:0009032	('OMIM:216400', 'Cockayne syndrome, type A')	0.0	False
