rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Osteogenesis imperfecta	MONDO:0019019	('OMIM:612313', 'Glass syndrome')	0.0	False
2	Van der Woude syndrome	MONDO:0019508	('OMIM:612313', 'Glass syndrome')	0.0	False
3	Smith-Magenis syndrome	MONDO:0008434	('OMIM:612313', 'Glass syndrome')	0.0	False
4	CHARGE syndrome	MONDO:0008965	('OMIM:612313', 'Glass syndrome')	0.0	False
5	Dentinogenesis imperfecta	MONDO:0018849	('OMIM:612313', 'Glass syndrome')	0.0	False
6	Ehlers-Danlos syndrome	MONDO:0020066	('OMIM:612313', 'Glass syndrome')	0.0	False
7	Cornelia de Lange syndrome	MONDO:0016033	('OMIM:612313', 'Glass syndrome')	0.0	False
8	Pfeiffer syndrome	MONDO:0007043	('OMIM:612313', 'Glass syndrome')	0.0	False
9	Crouzon syndrome	MONDO:0007405	('OMIM:612313', 'Glass syndrome')	0.0	False
10	Treacher Collins syndrome	MONDO:0007944	('OMIM:612313', 'Glass syndrome')	0.0	False
10	Treacher Collins syndrome	MONDO:0002457	('OMIM:612313', 'Glass syndrome')	0.0	False
