rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	CHARGE Syndrome	MONDO:0008965	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
2	Treacher Collins Syndrome	MONDO:0007944	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
2	Treacher Collins Syndrome	MONDO:0002457	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
3	Opitz G/BBB Syndrome	MONDO:0017138	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
4	Frontonasal Dysplasia	MONDO:0016643	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
4	Frontonasal Dysplasia	MONDO:0007636	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
5	Goldenhar Syndrome	MONDO:0015397	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
6	Frontonasal Encephalocele	MONDO:0015394	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
7	Pallister-Hall Syndrome	MONDO:0007804	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
8	Pfeiffer Syndrome	MONDO:0007043	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
9	Smith-Lemli-Opitz Syndrome	MONDO:0010035	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
10	Mucopolysaccharidosis	MONDO:0019249	('OMIM:616462', 'Acrofacial dysostosis, Cincinnati type')	0.0	False
