rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Noonan Syndrome	MONDO:0018997	('OMIM:605275', 'Noonan syndrome 2')	0.5	True
1	Noonan Syndrome	MONDO:0008104	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
2	Turner Syndrome	MONDO:0019499	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
3	Costello Syndrome	MONDO:0009026	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
4	Kabuki Syndrome	MONDO:0007843	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
4	Kabuki Syndrome	MONDO:0016512	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
5	DiGeorge Syndrome (22q11.2 Deletion Syndrome)	MONDO:0012020	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
6	Williams Syndrome	MONDO:0008678	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
7	Cornelia de Lange Syndrome	MONDO:0016033	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
8	Mucopolysaccharidosis Type IV	MONDO:0018938	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
9	CHARGE Syndrome	MONDO:0008965	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
10	Sotos Syndrome	MONDO:0019349	('OMIM:605275', 'Noonan syndrome 2')	0.0	False
