rank	disease_name	disease_identifier	correct_ID	grounded_score	is_correct
1	Friedreich's ataxia	MONDO:0100339	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.0	False
2	Ataxia-telangiectasia	MONDO:0008840	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.0	False
3	Autosomal recessive spastic ataxia of Charlevoix-Saguenay (ARSACS)	MONDO:0010041	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.0	False
4	Spinocerebellar ataxia (various subtypes)	MONDO:0008457	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.0	False
5	Spastic paraplegia (various subtypes such as SPG7 or SPG11)	MONDO:0011445	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.0	False
6	Hereditary spastic paraplegia	MONDO:0019064	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.5	True
7	Multiple system atrophy (cerebellar type)	MONDO:0016418	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.0	False
8	Dystonias (certain subtypes that affect gait and coordination)	N/A	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.0	False
9	Wilson's disease	MONDO:0010200	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.0	False
10	Leukodystrophy (e.g., Metachromatic leukodystrophy, Adrenoleukodystrophy)	MONDO:0009591	('OMIM:616907', 'Spastic paraplegia 76, autosomal recessive')	0.0	False
